sub,ses,acq,dir,space,desc,raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_masked_neighbor_corr,raw_dwi_contrast,raw_num_bad_slices,raw_num_directions,raw_coherence_index,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_masked_neighbor_corr,t1_dwi_contrast,t1_num_bad_slices,t1_num_directions,t1_coherence_index,t1post_dimension_x,t1post_dimension_y,t1post_dimension_z,t1post_voxel_size_x,t1post_voxel_size_y,t1post_voxel_size_z,t1post_max_b,t1post_neighbor_corr,t1post_masked_neighbor_corr,t1post_dwi_contrast,t1post_num_bad_slices,t1post_num_directions,t1post_coherence_index,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,CNR0_mean,CNR1_mean,CNR2_mean,CNR3_mean,CNR0_median,CNR1_median,CNR2_median,CNR3_median,CNR0_standard_deviation,CNR1_standard_deviation,CNR2_standard_deviation,CNR3_standard_deviation,file_name,subject_id,session_id,task_id,dir_id,acq_id,space_id,rec_id,run_id
20120,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.94861,0.798055,1.34245,0.0,109.0,5146.99,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981997,0.907843,1.377385,0.0,109.0,5454.96,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980853,0.878061,1.568117,0.0,109.0,6241.77,0.2914962515431675,0.7989534515750003,0.01237854455,0.5280895126,0.004236944019,0.57430147171,0.0237891041553954,27.015089,0.9117935,1.3418841,1.9966819,25.947464,0.66293275,1.0154119,1.6137124,13.575442,0.77641016,1.0327586,1.2489494,sub-20120_ses-1_acq-multiband_dir-AP,sub-20120,ses-1,,dir-AP,acq-multiband,,,
20151,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.952523,0.813922,1.303546,0.0,109.0,6760.4,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.982325,0.907405,1.342187,0.0,109.0,5668.97,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.98163,0.884293,1.468056,0.0,109.0,6372.06,0.2820398561422119,0.927455551922,0.004044007044,0.4316325531,0.004378482466,0.6359906901,0.0208944704499172,28.12,0.7728541,1.1234912,1.8393893,27.235634,0.55875933,0.8318734,1.4932158,14.334109,0.6738258,0.8950646,1.1377299,sub-20151_ses-1_acq-multiband_dir-AP,sub-20151,ses-1,,dir-AP,acq-multiband,,,
20153,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.934188,0.738411,1.265026,150.0,109.0,8204.35,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980259,0.900712,1.332878,0.0,109.0,4947.59,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979388,0.863312,1.549004,0.0,109.0,5777.7,0.5970325033834093,3.29719272975,0.04865541682,3.520538723,0.023969178554,1.652034235,0.0222421942953631,16.272673,0.71445435,0.9796238,1.9875501,15.212501,0.5142307,0.69363797,1.6116378,9.9460335,0.58045703,0.78076,1.1913006,sub-20153_ses-1_acq-multiband_dir-AP,sub-20153,ses-1,,dir-AP,acq-multiband,,,
20189,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.942298,0.788981,1.27051,0.0,109.0,6194.26,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979707,0.900188,1.306505,0.0,109.0,5152.91,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979417,0.87381,1.462934,0.0,109.0,5465.39,0.3372419704648778,0.732214546933,0.009798520245,0.4229572716,0.0032010724539999,0.4338822116199999,0.0230250380306349,22.945034,0.7683545,1.1149571,1.5717798,22.48259,0.5612724,0.83169115,1.2614689,11.324339,0.64542276,0.855912,0.97183365,sub-20189_ses-1_acq-multiband_dir-AP,sub-20189,ses-1,,dir-AP,acq-multiband,,,
20197,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.949344,0.814112,1.319373,0.0,109.0,6381.37,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980836,0.90934,1.346802,0.0,109.0,4588.04,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980465,0.886541,1.481632,0.0,109.0,5276.45,0.3512821250879401,1.225454603983,0.007902485318,0.6520370125,0.003170355048,0.6577300146030001,0.033125583438581,27.256557,0.8141027,1.1942765,1.8381891,26.705261,0.5667474,0.85131776,1.4350777,13.821255,0.71955574,0.9726695,1.1785434,sub-20197_ses-1_acq-multiband_dir-AP,sub-20197,ses-1,,dir-AP,acq-multiband,,,
20247,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.925153,0.715725,1.280436,155.0,109.0,8695.93,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978014,0.894863,1.365865,1.0,109.0,6357.98,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977108,0.865198,1.542291,0.0,109.0,6554.6,0.5616405431582562,6.936745861535,0.06069820002,2.727957731,0.0362019669299999,3.4747267658,0.0222891201576198,15.30255,0.8135409,1.0791497,1.8465612,14.405647,0.5644678,0.7842351,1.475323,8.5977745,0.71105516,0.8520147,1.1496048,sub-20247_ses-1_acq-multiband_dir-AP,sub-20247,ses-1,,dir-AP,acq-multiband,,,
20313,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.942488,0.779615,1.291675,0.0,109.0,6267.07,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980674,0.907547,1.318002,1.0,109.0,5289.13,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979179,0.874919,1.479449,1.0,109.0,6267.83,0.4310824791250342,1.49657159299,0.01046134718,0.5909573053,0.007301086327,0.9436165079,0.0256852316694768,24.48148,0.82831246,1.1107119,1.7932578,23.477654,0.59309304,0.82677364,1.4708685,12.593821,0.7186778,0.8688521,1.0947056,sub-20313_ses-1_acq-multiband_dir-AP,sub-20313,ses-1,,dir-AP,acq-multiband,,,
20320,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.939487,0.766931,1.309451,0.0,109.0,4625.95,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978423,0.882301,1.38008,0.0,109.0,5092.68,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978198,0.861274,1.513298,0.0,109.0,5888.63,0.3526279189332052,1.1274921816825,0.01042556949,0.7318161854,0.0036635822619999,0.82969265551,0.0244869706989903,22.866959,0.7391089,1.1288725,1.5123068,22.367668,0.5511452,0.86632586,1.2402132,11.002676,0.6011349,0.8291807,0.9062132,sub-20320_ses-1_acq-multiband_dir-AP,sub-20320,ses-1,,dir-AP,acq-multiband,,,
20322,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.945415,0.78036,1.369712,2.0,109.0,8111.58,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980069,0.897394,1.398099,0.0,109.0,6368.05,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979526,0.877564,1.512403,0.0,109.0,6490.98,0.417643397413323,1.82252787227,0.01413753908,0.6280557958,0.0097492908808001,0.72459359516,0.0316040024257125,26.351988,0.8021576,1.180724,2.0509412,25.359058,0.566394,0.83565015,1.6247909,13.348413,0.69673336,0.9598743,1.2738434,sub-20322_ses-1_acq-multiband_dir-AP,sub-20322,ses-1,,dir-AP,acq-multiband,,,
20325,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.946166,0.787617,1.356513,0.0,109.0,6084.66,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980425,0.892592,1.439951,0.0,109.0,5817.61,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979981,0.864448,1.642332,0.0,109.0,6749.87,0.4042406835374016,1.264675107915,0.003360991832,0.7686716994,0.005109840655,0.9359498229,0.0242445093523563,27.378426,0.93883383,1.2873046,1.9619932,26.35239,0.68164593,0.9682534,1.5866444,13.826794,0.7768596,0.97909623,1.2038965,sub-20325_ses-1_acq-multiband_dir-AP,sub-20325,ses-1,,dir-AP,acq-multiband,,,
20326,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.946807,0.791669,1.37863,0.0,109.0,8159.19,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980748,0.900737,1.443175,0.0,109.0,6148.2,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.976584,0.943017,1.130716,0.0,109.0,1939.91,0.4077989676505001,1.129137677505,0.007788255345,0.6552259004,0.005927786114,0.9355107579,0.0305578681927066,26.256859,0.90836364,1.3571607,2.2725408,25.362465,0.63948333,0.99541104,1.8241832,13.60107,0.7676862,1.0550097,1.3921255,sub-20326_ses-1_acq-multiband_dir-AP,sub-20326,ses-1,,dir-AP,acq-multiband,,,
20327,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.93682,0.783814,1.26192,5.0,109.0,6304.55,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979109,0.909609,1.294407,0.0,109.0,6938.45,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977751,0.875795,1.452091,0.0,109.0,7563.65,0.3972548462949508,1.3510950771955,0.01196014602,0.7070639082,0.0045859801755,0.9106103284,0.0362384598869247,27.123035,0.8301325,1.2131745,1.7761804,25.936638,0.61255234,0.92314017,1.4462614,13.701841,0.6964759,0.92112374,1.0855035,sub-20327_ses-1_acq-multiband_dir-AP,sub-20327,ses-1,,dir-AP,acq-multiband,,,
20362,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.949642,0.82502,1.24118,1.0,109.0,7887.44,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.982381,0.92129,1.291711,0.0,109.0,5959.25,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981573,0.891464,1.454328,0.0,109.0,6732.2,0.4309743202022906,1.42225396486,0.01806350239,1.193288093,0.0045599229639999,0.9123802547,0.0230938594194042,23.559446,0.82713556,1.3157114,2.0920815,22.692644,0.59213483,0.97696084,1.6785737,12.284478,0.69699174,1.0077462,1.2981563,sub-20362_ses-1_acq-multiband_dir-AP,sub-20362,ses-1,,dir-AP,acq-multiband,,,
20386,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.942748,0.790918,1.312321,0.0,109.0,8106.95,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979367,0.900888,1.354412,0.0,109.0,6280.22,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978644,0.875675,1.503818,0.0,109.0,6565.68,0.3787768250187931,1.21903009362,0.0240750704,0.6716843764,0.0044816750999999,0.8048016619,0.0236884542151001,23.689472,0.92772895,1.2942439,1.8722064,22.852627,0.6474152,0.9353031,1.4586203,12.335249,0.7885699,1.0015787,1.2019721,sub-20386_ses-1_acq-multiband_dir-AP,sub-20386,ses-1,,dir-AP,acq-multiband,,,
20387,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.944812,0.804636,1.277515,18.0,109.0,6131.91,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980566,0.914914,1.286953,0.0,109.0,5217.38,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979914,0.891392,1.404972,0.0,109.0,5889.34,0.3632080310334786,1.2599738489250003,0.01253982168,0.6936931884,0.006244552786,0.8892708422000001,0.0241317966160579,21.829062,0.86436737,1.2639686,1.8759532,20.977934,0.63031435,0.95342857,1.5188203,10.937042,0.71104527,0.94919205,1.1507186,sub-20387_ses-1_acq-multiband_dir-AP,sub-20387,ses-1,,dir-AP,acq-multiband,,,
20461,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.945359,0.793074,1.318387,0.0,109.0,6006.75,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980659,0.907321,1.333899,0.0,109.0,5870.56,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980077,0.88439,1.459884,0.0,109.0,6821.47,0.3362351063422854,1.1861665410241495,0.00324415951,0.6474521629,0.0037119677289999,0.9392498441,0.0213830977918598,25.869917,0.8198635,1.2417768,1.927322,24.79043,0.59208226,0.9265264,1.5573859,13.080087,0.6958222,0.96319556,1.1799889,sub-20461_ses-1_acq-multiband_dir-AP,sub-20461,ses-1,,dir-AP,acq-multiband,,,
20589,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.936778,0.77031,1.297562,0.0,109.0,7500.49,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977751,0.898011,1.326655,0.0,109.0,5553.42,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977144,0.863498,1.524064,0.0,109.0,6376.27,0.4448234486667273,1.3201405710299998,0.007883086801,0.7215125031,0.004790924024,1.0215459841,0.0224616342894619,23.762793,0.7281528,1.0829657,1.7007893,22.833633,0.5105988,0.7845254,1.3579233,12.374409,0.6474352,0.8692381,1.0465987,sub-20589_ses-1_acq-multiband_dir-AP,sub-20589,ses-1,,dir-AP,acq-multiband,,,
20649,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.929374,0.725591,1.325843,1.0,109.0,4671.2,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.973643,0.866685,1.347097,0.0,109.0,5432.55,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.973377,0.83428,1.522725,0.0,109.0,6221.54,0.5580926629213881,1.2978324552734,0.0104365414,0.7369248079,0.0096951875018,0.9685417894,0.0287812384823516,19.381163,0.6643896,0.92280495,1.3647206,19.076324,0.4653044,0.6736855,1.0939922,9.795558,0.5793161,0.7203157,0.8259106,sub-20649_ses-1_acq-multiband_dir-AP,sub-20649,ses-1,,dir-AP,acq-multiband,,,
20699,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.936266,0.74516,1.349141,0.0,109.0,7029.99,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.975607,0.874968,1.377884,0.0,109.0,6199.16,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.975146,0.850227,1.513981,0.0,109.0,6933.67,0.4043508678511052,1.5582671740099998,0.002345977351,0.6830946776,0.0021330991585,1.3208234571,0.0345596432552954,23.591406,0.79560614,1.0790238,1.5560935,22.6587,0.5688522,0.8078755,1.2682803,12.280066,0.677579,0.8170095,0.9342599,sub-20699_ses-1_acq-multiband_dir-AP,sub-20699,ses-1,,dir-AP,acq-multiband,,,
20809,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.937297,0.764053,1.395861,2.0,109.0,9459.74,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977474,0.892361,1.443568,0.0,109.0,7441.58,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.97669,0.859767,1.688185,0.0,109.0,8353.78,0.5255655503688206,1.6827884647989997,0.008604305796,0.8540385936,0.005130466074,1.3250494299,0.0262898134863701,23.251755,0.8842084,1.3393233,2.1822014,22.411839,0.63695735,1.003679,1.7719376,12.078249,0.74437016,1.0174016,1.3045245,sub-20809_ses-1_acq-multiband_dir-AP,sub-20809,ses-1,,dir-AP,acq-multiband,,,
20888,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.933928,0.741159,1.302279,2.0,109.0,8037.02,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978111,0.901018,1.300119,0.0,109.0,5050.69,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977285,0.866317,1.461126,0.0,109.0,5955.08,0.6152793976171308,1.7228494469999995,0.005007452797,0.954031536,0.00472033117,1.303552233,0.0239049216216632,22.15179,0.74984014,1.0669589,1.6283667,21.328104,0.52082676,0.76183045,1.2933,11.952677,0.67483294,0.8750915,1.0035895,sub-20888_ses-1_acq-multiband_dir-AP,sub-20888,ses-1,,dir-AP,acq-multiband,,,
20940,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.937294,0.734386,1.366995,78.0,109.0,6768.57,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978666,0.877717,1.427051,0.0,109.0,4443.63,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978237,0.850193,1.602741,0.0,109.0,4979.34,0.6898804814840085,1.7108937684919998,0.0246683564,0.9868376147,0.009024755095,1.3424719337999995,0.0235921355768194,23.77304,0.8533797,1.1996026,1.6584969,23.32119,0.61938226,0.89704764,1.3358655,12.943003,0.7082169,0.91658163,1.0155804,sub-20940_ses-1_acq-multiband_dir-AP,sub-20940,ses-1,,dir-AP,acq-multiband,,,
20941,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.937584,0.752248,1.317901,83.0,109.0,5995.67,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977298,0.887074,1.347621,0.0,109.0,5393.29,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.976353,0.838022,1.626773,0.0,109.0,4938.0,0.7109652925236222,1.5752392920200002,0.007890627719,1.12239873,0.0053937704655,1.4066111974000002,0.024804846733288,21.487059,0.75544775,1.0282586,1.5167011,21.162111,0.5557189,0.7780124,1.2545545,10.609568,0.6258564,0.78112483,0.8869546,sub-20941_ses-1_acq-multiband_dir-AP,sub-20941,ses-1,,dir-AP,acq-multiband,,,
20949,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.934637,0.752595,1.316387,75.0,109.0,7386.57,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977176,0.899884,1.302645,0.0,109.0,7677.4,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977144,0.945617,1.104744,0.0,109.0,2724.96,0.6888023950250923,2.163616957065,0.007261993829,1.142009803,0.004941975465,1.3722285872,0.0210320942883046,22.449724,0.7389182,1.0295749,1.8494823,21.541391,0.5289525,0.74965364,1.4902284,11.310201,0.62993807,0.8149914,1.1073444,sub-20949_ses-1_acq-multiband_dir-AP,sub-20949,ses-1,,dir-AP,acq-multiband,,,
20963,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.930167,0.75281,1.277404,54.0,109.0,7998.91,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.974955,0.889331,1.304391,0.0,109.0,6537.76,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.97397,0.856901,1.448131,0.0,109.0,7353.29,0.6555132234337118,1.3797724743905,0.007531010546,1.094347888,0.004190676744,1.13800458074,0.0268859456821171,22.992916,0.730245,1.0176872,1.5634114,22.00486,0.52612865,0.74695885,1.2410383,12.104497,0.62867975,0.8042771,0.95523304,sub-20963_ses-1_acq-multiband_dir-AP,sub-20963,ses-1,,dir-AP,acq-multiband,,,
20974,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.930043,0.749781,1.253893,41.0,109.0,3581.35,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.975532,0.88757,1.277696,0.0,109.0,4458.1,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.974614,0.851376,1.425393,0.0,109.0,4801.52,0.6556166117743146,1.3151789734,0.005426190794,0.8098281328,0.0040117668109,1.003894826,0.0242113297969989,20.785748,0.61404437,0.9151119,1.3945243,20.089085,0.41227654,0.6431602,1.0996634,10.978782,0.56626475,0.75692683,0.86337984,sub-20974_ses-1_acq-multiband_dir-AP,sub-20974,ses-1,,dir-AP,acq-multiband,,,
20981,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.941933,0.752835,1.369099,5.0,109.0,7244.77,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979187,0.881458,1.423506,0.0,109.0,5405.38,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978548,0.857679,1.584527,0.0,109.0,5147.8,0.5851412040890539,1.33300222333,0.008161007427,0.8609812433,0.0052061915635,0.95421147467,0.0229756472236027,22.850204,0.7654614,1.1709508,1.7479192,22.223566,0.55314475,0.862977,1.3958172,12.308262,0.64935285,0.92329717,1.0823946,sub-20981_ses-1_acq-multiband_dir-AP,sub-20981,ses-1,,dir-AP,acq-multiband,,,
21016,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.917336,0.747427,1.199872,25.0,109.0,5601.32,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.973255,0.898442,1.219678,0.0,109.0,5454.28,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.971787,0.874151,1.28528,0.0,109.0,6121.71,0.7880700572651733,1.79005117622,0.02721514925,0.8993055111,0.024616905489,1.0526252198,0.0253191186370462,14.671435,0.5311492,0.79902506,1.3006811,13.442059,0.33368206,0.5157679,0.96694815,8.742411,0.5415361,0.72322375,0.86850303,sub-21016_ses-1_acq-multiband_dir-AP,sub-21016,ses-1,,dir-AP,acq-multiband,,,
21056,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.941201,0.775497,1.323269,43.0,109.0,4200.14,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978338,0.895503,1.344702,0.0,109.0,3466.59,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977341,0.87329,1.444635,0.0,109.0,4001.45,0.6109507433307325,1.4255854642305,0.01040066686,0.8650207948,0.0036410717339999,0.9862331076,0.0234155914487782,24.839556,0.7635897,1.1385032,1.6442646,24.056984,0.5286697,0.8215694,1.27742,13.766599,0.69133854,0.9207377,1.0654902,sub-21056_ses-1_acq-multiband_dir-AP,sub-21056,ses-1,,dir-AP,acq-multiband,,,
21059,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.937466,0.720291,1.442057,33.0,109.0,4561.0,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977989,0.854117,1.538902,0.0,109.0,5917.69,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977656,0.840826,1.639497,0.0,109.0,6168.72,0.5467506613778325,1.968537003345,0.02138302289,1.272872902,0.0062547102599999,1.21629425686,0.0303546185532535,22.408382,0.7584283,1.0860333,1.6081465,21.788853,0.54911906,0.8130921,1.2991054,11.694882,0.6248194,0.813305,0.9546258,sub-21059_ses-1_acq-multiband_dir-AP,sub-21059,ses-1,,dir-AP,acq-multiband,,,
21085,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.93798,0.775424,1.33686,1.0,109.0,7677.59,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977143,0.895268,1.366426,0.0,109.0,8263.58,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.976311,0.861438,1.578749,0.0,109.0,9017.67,0.5047518655013608,1.0877843687345,0.003001979785,0.9139165257,0.0025111514693,1.0217822539,0.0233668211576606,24.245825,0.8039265,1.1760696,1.8572793,23.07738,0.57818675,0.85811037,1.4743323,12.185102,0.68034595,0.9267994,1.1447728,sub-21085_ses-1_acq-multiband_dir-AP,sub-21085,ses-1,,dir-AP,acq-multiband,,,
80557,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.9484,0.797779,1.334809,0.0,109.0,3789.46,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981076,0.898171,1.379209,0.0,109.0,3896.96,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980562,0.873268,1.568507,0.0,109.0,4272.79,0.2824077079451333,0.941257934464,0.003310496453,0.37627088,0.00300736638,0.3972335118,0.0283766601574104,26.529264,0.83736914,1.2695924,1.7985293,25.736141,0.61810434,0.96135837,1.4550571,13.752965,0.68995905,0.9656259,1.1128309,sub-80557_ses-1_acq-multiband_dir-AP,sub-80557,ses-1,,dir-AP,acq-multiband,,,
80688,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.947839,0.796621,1.357927,0.0,109.0,6566.97,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981563,0.910822,1.35925,0.0,109.0,5331.36,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981125,0.882993,1.557,0.0,109.0,5729.73,0.3017148190992136,1.1054425859,0.01425171085,0.6850558293,0.0052675218350001,0.65674972547,0.0228047041814202,26.208881,0.8340669,1.3787786,2.0835674,25.579937,0.60939765,1.031682,1.6701046,13.248778,0.69731253,1.0572624,1.3019878,sub-80688_ses-1_acq-multiband_dir-AP,sub-80688,ses-1,,dir-AP,acq-multiband,,,
81725,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.946603,0.796629,1.295515,0.0,109.0,4647.68,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981694,0.90982,1.313598,0.0,109.0,4784.82,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.981221,0.882294,1.481179,0.0,109.0,5381.44,0.2999008100412648,0.6723742789630001,0.004444878083,0.3582023279,0.002454835572,0.508318096,0.0240597879382765,26.847471,0.76899296,1.2097875,1.830825,25.980377,0.5639534,0.9163734,1.4785875,13.607332,0.65022135,0.92269385,1.1390591,sub-81725_ses-1_acq-multiband_dir-AP,sub-81725,ses-1,,dir-AP,acq-multiband,,,
81760,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.941545,0.78982,1.273122,0.0,109.0,7277.17,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.980314,0.904848,1.33003,0.0,109.0,5722.67,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.979311,0.880055,1.469319,0.0,109.0,6254.73,0.3556299874147692,1.1087140351999996,0.01923748851,0.7986881114999999,0.00636677723,0.8936878029999998,0.029999019739986,25.05665,0.80678,1.2553391,1.8516725,24.14637,0.5952275,0.9606847,1.5064142,12.887792,0.67601997,0.9435664,1.1458066,sub-81760_ses-1_acq-multiband_dir-AP,sub-81760,ses-1,,dir-AP,acq-multiband,,,
83372,1,multiband,AP,ACPC,image,140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.940063,0.798077,1.277971,0.0,109.0,7229.75,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.978395,0.911023,1.29216,0.0,109.0,4795.47,95.0,116.0,101.0,1.7,1.7,1.7,2010.0,0.977342,0.879285,1.461146,0.0,109.0,5438.14,0.4126132163898124,1.436190924176,0.003516419791,0.7198298976,0.004972643102,1.1025056736,0.0321607314112162,25.125275,0.8045973,1.1945266,1.9005568,23.989368,0.57820493,0.8779297,1.5219206,13.152197,0.67636883,0.9411029,1.1742393,sub-83372_ses-1_acq-multiband_dir-AP,sub-83372,ses-1,,dir-AP,acq-multiband,,,
